[DEBUG] 2021-03-12 06:01:30.283 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-12 06:01:30.290 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-12 06:01:30.294 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-12 06:01:30.397 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-12 06:01:30.398 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-12 06:01:30.623 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-12 06:01:30.628 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-12 06:01:30.649 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-12 06:01:30.962 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-12 06:01:30.983 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-12 06:01:30.987 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-12 06:01:31.007 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-12 06:01:31.044 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 06:01:31.044 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 06:01:31.044 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 06:01:31.045 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@51c959a4
[DEBUG] 2021-03-12 06:01:31.045 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@60f70249
[DEBUG] 2021-03-12 06:01:31.046 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@46c269e0
[DEBUG] 2021-03-12 06:01:31.047 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 06:01:31.047 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 06:01:31.048 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 06:01:31.049 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 06:01:31.049 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 06:01:31.049 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 06:01:31.063 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 06:01:31.068 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 06:01:31.069 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 06:01:31.071 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 06:01:31.071 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@60bbacfc
