[DEBUG] 2021-05-11 16:34:10.577 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-11 16:34:10.583 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-11 16:34:10.588 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-05-11 16:34:10.690 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-11 16:34:10.692 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-11 16:34:10.915 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-05-11 16:34:10.916 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-05-11 16:34:10.920 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-11 16:34:11.160 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-11 16:34:11.182 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-11 16:34:11.182 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-11 16:34:11.201 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-05-11 16:34:11.250 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@227a47
[DEBUG] 2021-05-11 16:34:11.250 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@227a47
[DEBUG] 2021-05-11 16:34:11.250 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@227a47
[DEBUG] 2021-05-11 16:34:11.251 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@63c12e52
[DEBUG] 2021-05-11 16:34:11.252 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2849434b
[DEBUG] 2021-05-11 16:34:11.254 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@476fe690
[DEBUG] 2021-05-11 16:34:11.256 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5b852b49
[DEBUG] 2021-05-11 16:34:11.256 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5b852b49
[DEBUG] 2021-05-11 16:34:11.256 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5b852b49
[DEBUG] 2021-05-11 16:34:11.258 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@80bfdc6
[DEBUG] 2021-05-11 16:34:11.258 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@80bfdc6
[DEBUG] 2021-05-11 16:34:11.258 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@80bfdc6
[DEBUG] 2021-05-11 16:34:11.260 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@e84fb85
[DEBUG] 2021-05-11 16:34:11.260 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@e84fb85
[DEBUG] 2021-05-11 16:34:11.260 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@e84fb85
[DEBUG] 2021-05-11 16:34:11.261 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@46963479
[DEBUG] 2021-05-11 16:34:11.261 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@46963479
[DEBUG] 2021-05-11 16:34:11.262 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@46963479
[DEBUG] 2021-05-11 16:34:11.264 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@78054f54
[DEBUG] 2021-05-11 16:34:11.264 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@78054f54
[DEBUG] 2021-05-11 16:34:11.264 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@78054f54
[DEBUG] 2021-05-11 16:34:11.265 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@15400fff
[DEBUG] 2021-05-11 16:34:11.266 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@15400fff
[DEBUG] 2021-05-11 16:34:11.266 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@15400fff
[DEBUG] 2021-05-11 16:34:11.267 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@620c8641
[DEBUG] 2021-05-11 16:34:11.268 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@620c8641
[DEBUG] 2021-05-11 16:34:11.268 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@620c8641
[DEBUG] 2021-05-11 16:34:11.269 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@68d7a2df
[DEBUG] 2021-05-11 16:34:11.270 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@68d7a2df
[DEBUG] 2021-05-11 16:34:11.271 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@56a4f272
[DEBUG] 2021-05-11 16:34:11.271 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@56a4f272
[DEBUG] 2021-05-11 16:34:11.273 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@7ceb4478
[DEBUG] 2021-05-11 16:34:11.273 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@7ceb4478
[DEBUG] 2021-05-11 16:34:11.274 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6f94a5a5
[DEBUG] 2021-05-11 16:34:11.275 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5e519ad3
[DEBUG] 2021-05-11 16:34:11.276 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@52d97ab6
[DEBUG] 2021-05-11 16:34:11.277 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@52d97ab6
[DEBUG] 2021-05-11 16:34:11.278 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@62dbe64e
[DEBUG] 2021-05-11 16:34:11.278 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@62dbe64e
[DEBUG] 2021-05-11 16:34:11.288 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@2f2bff16
[DEBUG] 2021-05-11 16:34:11.288 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@2f2bff16
[DEBUG] 2021-05-11 16:34:11.290 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@4a163575
[DEBUG] 2021-05-11 16:34:11.290 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@4a163575
[DEBUG] 2021-05-11 16:34:11.292 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@118ffcfd
[DEBUG] 2021-05-11 16:34:11.292 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@118ffcfd
[DEBUG] 2021-05-11 16:34:11.294 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@434514d8
[DEBUG] 2021-05-11 16:34:11.294 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@434514d8
[DEBUG] 2021-05-11 16:34:11.295 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@37df14d1
[DEBUG] 2021-05-11 16:34:11.296 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@37df14d1
[DEBUG] 2021-05-11 16:34:11.297 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@42b84286
[DEBUG] 2021-05-11 16:34:11.299 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@42b84286
[DEBUG] 2021-05-11 16:34:11.301 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4c1bdcc2
[DEBUG] 2021-05-11 16:34:11.301 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4c1bdcc2
[DEBUG] 2021-05-11 16:34:11.303 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@119aa36
[DEBUG] 2021-05-11 16:34:11.303 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@119aa36
[DEBUG] 2021-05-11 16:34:11.304 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@7d44a19
[DEBUG] 2021-05-11 16:34:11.304 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@7d44a19
[DEBUG] 2021-05-11 16:34:11.305 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@15b642b9
[DEBUG] 2021-05-11 16:34:11.305 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@15b642b9
[DEBUG] 2021-05-11 16:34:11.305 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@15b642b9
[DEBUG] 2021-05-11 16:34:11.306 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@715b886f
[DEBUG] 2021-05-11 16:34:11.307 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@46349b95
[DEBUG] 2021-05-11 16:34:11.308 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@46349b95
[DEBUG] 2021-05-11 16:34:11.308 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@46349b95
[DEBUG] 2021-05-11 16:34:11.308 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@2f897dab
[DEBUG] 2021-05-11 16:34:11.309 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@3f0d6038
[DEBUG] 2021-05-11 16:34:11.309 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@3f0d6038
[DEBUG] 2021-05-11 16:34:11.318 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6c0e13b7
[DEBUG] 2021-05-11 16:34:11.319 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6c0e13b7
[DEBUG] 2021-05-11 16:34:11.320 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@50fb33a
[DEBUG] 2021-05-11 16:34:11.320 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@50fb33a
[DEBUG] 2021-05-11 16:34:11.321 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@20b9d5d5
[DEBUG] 2021-05-11 16:34:11.321 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@20b9d5d5
[DEBUG] 2021-05-11 16:34:11.322 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3bd2af5b
[DEBUG] 2021-05-11 16:34:11.322 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3bd2af5b
[DEBUG] 2021-05-11 16:34:11.323 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@618ff5c2
[DEBUG] 2021-05-11 16:34:11.324 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@58ba5b30
[DEBUG] 2021-05-11 16:34:11.325 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@58ba5b30
[DEBUG] 2021-05-11 16:34:11.325 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@58ba5b30
[DEBUG] 2021-05-11 16:34:11.329 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@7b306b9f
[DEBUG] 2021-05-11 16:34:11.330 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@7b306b9f
[DEBUG] 2021-05-11 16:34:11.330 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@7b306b9f
[DEBUG] 2021-05-11 16:34:11.331 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@56637cff
[DEBUG] 2021-05-11 16:34:11.332 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@423b2b62
[DEBUG] 2021-05-11 16:34:11.334 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@48b4a043
[DEBUG] 2021-05-11 16:34:11.334 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@48b4a043
[DEBUG] 2021-05-11 16:34:11.334 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@48b4a043
[DEBUG] 2021-05-11 16:34:11.335 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@1b956cfa
[DEBUG] 2021-05-11 16:34:11.336 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@1b956cfa
[DEBUG] 2021-05-11 16:34:11.336 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@1b956cfa
[DEBUG] 2021-05-11 16:34:11.336 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@4596f8f3
[DEBUG] 2021-05-11 16:34:11.337 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@2370ac7a
[DEBUG] 2021-05-11 16:34:11.338 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@4f9a6c2d
[DEBUG] 2021-05-11 16:34:11.338 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@4f9a6c2d
[DEBUG] 2021-05-11 16:34:11.339 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@68f0f72c
