[DEBUG] 2021-03-12 04:14:31.315 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-12 04:14:31.324 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-12 04:14:31.339 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-12 04:14:31.443 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-12 04:14:31.445 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-12 04:14:31.745 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-12 04:14:31.746 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-12 04:14:31.749 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-12 04:14:32.041 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-12 04:14:32.063 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-12 04:14:32.064 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-12 04:14:32.084 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-12 04:14:32.131 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:14:32.131 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:14:32.131 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:14:32.133 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@51c959a4
[DEBUG] 2021-03-12 04:14:32.133 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@60f70249
[DEBUG] 2021-03-12 04:14:32.134 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@46c269e0
[DEBUG] 2021-03-12 04:14:32.137 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:14:32.137 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:14:32.137 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:14:32.139 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:14:32.139 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:14:32.139 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:14:32.141 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:14:32.141 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:14:32.141 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:14:32.143 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:14:32.143 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:14:32.143 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:14:32.145 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:14:32.145 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:14:32.145 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:14:32.147 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:14:32.147 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:14:32.147 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:14:32.149 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:14:32.149 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:14:32.149 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:14:32.151 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@3804a9a8
[DEBUG] 2021-03-12 04:14:32.151 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@3804a9a8
