[DEBUG] 2021-03-08 00:41:17.312 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-08 00:41:17.317 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-08 00:41:17.321 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-08 00:41:17.395 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-08 00:41:17.396 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-08 00:41:17.637 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-08 00:41:17.638 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-08 00:41:17.643 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-08 00:41:17.910 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-08 00:41:17.930 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-08 00:41:17.931 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-08 00:41:17.951 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-08 00:41:17.983 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3d904e9c
[DEBUG] 2021-03-08 00:41:17.983 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3d904e9c
[DEBUG] 2021-03-08 00:41:17.983 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3d904e9c
[DEBUG] 2021-03-08 00:41:17.984 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@210308d5
[DEBUG] 2021-03-08 00:41:17.985 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4649d70a
[DEBUG] 2021-03-08 00:41:17.986 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@66273da0
[DEBUG] 2021-03-08 00:41:17.987 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@60f70249
[DEBUG] 2021-03-08 00:41:17.987 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@60f70249
[DEBUG] 2021-03-08 00:41:17.987 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@60f70249
[DEBUG] 2021-03-08 00:41:17.988 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5fa23c
[DEBUG] 2021-03-08 00:41:17.989 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5fa23c
[DEBUG] 2021-03-08 00:41:17.989 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5fa23c
[DEBUG] 2021-03-08 00:41:17.990 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@252dc8c4
[DEBUG] 2021-03-08 00:41:17.990 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@252dc8c4
[DEBUG] 2021-03-08 00:41:17.990 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@252dc8c4
[DEBUG] 2021-03-08 00:41:17.991 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@d109c4f
[DEBUG] 2021-03-08 00:41:17.991 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@d109c4f
[DEBUG] 2021-03-08 00:41:17.992 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@d109c4f
[DEBUG] 2021-03-08 00:41:17.993 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@63c12e52
[DEBUG] 2021-03-08 00:41:17.994 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@63c12e52
[DEBUG] 2021-03-08 00:41:17.994 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@63c12e52
[DEBUG] 2021-03-08 00:41:17.995 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@255eaa6b
[DEBUG] 2021-03-08 00:41:17.995 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@255eaa6b
[DEBUG] 2021-03-08 00:41:17.995 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@255eaa6b
[DEBUG] 2021-03-08 00:41:17.997 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7aac8884
[DEBUG] 2021-03-08 00:41:17.997 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7aac8884
[DEBUG] 2021-03-08 00:41:17.997 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@7aac8884
[DEBUG] 2021-03-08 00:41:18.001 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@895416d
[DEBUG] 2021-03-08 00:41:18.001 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@895416d
